Idade,Classe Trabalhadora,Educacao,Num Educacao,Ocupacao,Ganho de Capital,Perda de Capital,Horas por Semana,Renda
20, Private, Some-college,10, Sales,0,0,35, <=50K
44, Private, HS-grad,9, Exec-managerial,0,0,40, <=50K
51, Private, HS-grad,9, Craft-repair,0,0,40, <=50K
20, Private, HS-grad,9, Machine-op-inspct,0,0,40, <=50K
17, HS-grad, 11th,7,,0,0,5, <=50K
19, Private, HS-grad,9, Machine-op-inspct,0,0,40, <=50K
45, Self-emp-inc, Some-college,10, Craft-repair,0,0,55, >50K
60, Private, HS-grad,9, Craft-repair,0,0,40, >50K
42, Private, Assoc-acdm,12, Exec-managerial,0,0,40, >50K
44, Self-emp-not-inc, HS-grad,9, Sales,0,0,40, >50K
40, Private, Assoc-voc,11, Machine-op-inspct,0,0,40, >50K
30, Private, HS-grad,9, Exec-managerial,0,0,40, <=50K
38, Private, Some-college,10, Transport-moving,0,0,50, <=50K
23, Private, HS-grad,9, Transport-moving,0,0,60, <=50K
32, HS-grad, Some-college,10,,0,0,40, <=50K
44, Private, Assoc-acdm,12, Farming-fishing,0,0,40, <=50K
54, Local-gov, HS-grad,9, Transport-moving,0,0,40, <=50K
32, Private, Bachelors,13, Prof-specialty,0,0,50, <=50K
50, Private, 1st-4th,2, Craft-repair,0,0,40, <=50K
24, Private, Bachelors,13, Tech-support,0,0,20, <=50K
37, Private, HS-grad,9, Adm-clerical,0,0,60, <=50K
52, Private, HS-grad,9, Transport-moving,0,0,40, <=50K
38, Private, Some-college,10, Transport-moving,0,0,40, <=50K
49, Private, Masters,14, Exec-managerial,0,1977,45, >50K
30, Private, Bachelors,13, Tech-support,0,0,16, >50K
60, Private, Some-college,10, Prof-specialty,0,0,40, >50K
22, HS-grad, Some-college,10,,0,0,40, <=50K
35, Private, HS-grad,9, Craft-repair,0,0,40, <=50K
30, Private, HS-grad,9, Transport-moving,0,0,60, <=50K
67, Private, Assoc-voc,11, Other-service,0,0,24, <=50K
46, Private, Bachelors,13, Craft-repair,0,0,40, <=50K
17, Private, 9th,5, Other-service,0,0,6, <=50K
22, Private, Some-college,10, Handlers-cleaners,0,0,30, <=50K
27, Private, 10th,6, Other-service,0,0,40, <=50K
23, Private, HS-grad,9, Other-service,0,0,35, <=50K
33, Private, Assoc-acdm,12, Craft-repair,0,0,45, <=50K
43, Self-emp-not-inc, Some-college,10, Craft-repair,0,0,20, <=50K
28, State-gov, Bachelors,13, Prof-specialty,0,0,20, <=50K
41, Private, HS-grad,9, Craft-repair,0,0,40, <=50K
52, HS-grad, 12th,8,,594,0,40, <=50K
25, Private, Some-college,10, Adm-clerical,0,0,20, <=50K
63, HS-grad, 1st-4th,2,,0,0,35, <=50K
59, Local-gov, HS-grad,9, Transport-moving,0,0,45, <=50K
45, Local-gov, Bachelors,13, Prof-specialty,0,0,40, <=50K
38, Private, Bachelors,13, Sales,15024,0,60, >50K
40, Private, HS-grad,9, Other-service,0,0,35, <=50K
46, Federal-gov, HS-grad,9, Adm-clerical,0,0,40, <=50K
35, Private, Assoc-acdm,12, Exec-managerial,0,0,60, <=50K
34, Private, HS-grad,9, Prof-specialty,0,0,25, <=50K
33, Private, Bachelors,13, Craft-repair,0,0,20, <=50K
41, Private, HS-grad,9, Adm-clerical,0,0,36, <=50K
20, Private, Some-college,10, Machine-op-inspct,0,0,40, <=50K
23, Private, 5th-6th,3, Other-service,0,0,40, <=50K
26, Private, Some-college,10, Prof-specialty,0,0,35, <=50K
72, HS-grad, HS-grad,9,,0,0,20, <=50K
23, Local-gov, HS-grad,9, Farming-fishing,0,0,40, <=50K
62, Local-gov, HS-grad,9, Transport-moving,0,0,40, <=50K
52, Private, Some-college,10, Adm-clerical,0,0,40, <=50K
58, Private, Some-college,10, Other-service,0,0,42, <=50K
25, Private, Bachelors,13, Sales,0,0,40, <=50K
24, Private, Bachelors,13, Exec-managerial,0,0,40, <=50K
19, Private, Some-college,10, Protective-serv,0,0,8, <=50K
43, Private, Some-college,10, Exec-managerial,0,0,40, <=50K
47, Local-gov, HS-grad,9, Adm-clerical,0,0,40, <=50K
39, Private, HS-grad,9, Other-service,0,0,40, <=50K
49, Private, Assoc-voc,11, Handlers-cleaners,0,1380,42, <=50K
53, HS-grad, 5th-6th,3,,0,0,30, <=50K
32, Private, Assoc-voc,11, Craft-repair,0,0,45, <=50K
34, Private, Some-college,10, Prof-specialty,0,0,50, >50K
28, Private, HS-grad,9, Craft-repair,0,0,45, <=50K
57, HS-grad, Assoc-voc,11,,0,0,38, <=50K
20, HS-grad, Some-college,10,,0,0,24, <=50K
21, HS-grad, Some-college,10,,0,0,35, <=50K
34, Private, Bachelors,13, Prof-specialty,0,0,50, >50K
38, Self-emp-inc, Bachelors,13, Exec-managerial,15024,0,80, >50K
50, Private, HS-grad,9, Exec-managerial,7688,0,50, >50K
24, Local-gov, Some-college,10, Handlers-cleaners,0,0,50, <=50K
37, Local-gov, Some-college,10, Tech-support,0,0,45, >50K
44, Private, Some-college,10, Machine-op-inspct,0,0,58, >50K
28, Private, Some-college,10, Sales,0,0,40, <=50K
42, Private, Bachelors,13, Exec-managerial,0,0,40, >50K
74, Private, Some-college,10, Adm-clerical,0,0,9, <=50K
38, Self-emp-not-inc, HS-grad,9, Craft-repair,0,0,50, <=50K
44, Self-emp-not-inc, Masters,14, Prof-specialty,0,0,40, <=50K
44, Private, 11th,7, Machine-op-inspct,0,0,46, <=50K
26, Private, HS-grad,9, Machine-op-inspct,0,0,40, <=50K
36, Private, HS-grad,9, Other-service,0,0,40, <=50K
41, Private, Assoc-acdm,12, Exec-managerial,0,0,50, >50K
67, Private, Prof-school,15, Prof-specialty,20051,0,48, >50K
39, Local-gov, 12th,8, Tech-support,0,0,50, <=50K
57, Private, 1st-4th,2, Priv-house-serv,0,0,30, <=50K
29, Private, Assoc-voc,11, Craft-repair,0,0,40, <=50K
31, Self-emp-inc, Bachelors,13, Farming-fishing,0,0,45, <=50K
34, HS-grad, HS-grad,9,,0,0,40, <=50K
44, Private, Some-college,10, Transport-moving,0,0,40, <=50K
29, Private, Doctorate,16, Prof-specialty,0,0,40, <=50K
30, Private, Some-college,10, Handlers-cleaners,0,0,40, <=50K
27, Private, HS-grad,9, Transport-moving,0,0,40, <=50K
27, Private, Some-college,10, Sales,0,0,50, <=50K
32, Private, HS-grad,9, Handlers-cleaners,0,0,45, <=50K
58, Private, 10th,6, Other-service,0,0,8, <=50K
35, Local-gov, Some-college,10, Protective-serv,0,0,40, <=50K
21, Private, HS-grad,9, Handlers-cleaners,0,0,36, <=50K
28, Private, Some-college,10, Craft-repair,0,0,40, <=50K
46, Self-emp-not-inc, Some-college,10, Exec-managerial,0,0,50, <=50K
36, Self-emp-not-inc, HS-grad,9, Other-service,0,0,40, <=50K
72, Private, 11th,7, Adm-clerical,0,0,40, <=50K
35, Private, HS-grad,9, Machine-op-inspct,0,0,40, <=50K
33, Federal-gov, Assoc-voc,11, Craft-repair,0,0,40, >50K
69, Private, 11th,7, Machine-op-inspct,0,0,40, <=50K
31, Private, HS-grad,9, Adm-clerical,0,0,20, <=50K
34, Private, HS-grad,9, Tech-support,0,0,32, <=50K
30, Private, 11th,7, Other-service,0,0,40, <=50K
28, Private, Bachelors,13, Transport-moving,0,0,55, <=50K
54, Private, Bachelors,13, Sales,0,0,35, >50K
47, Private, Some-college,10, Prof-specialty,0,0,50, >50K
52, Self-emp-not-inc, Bachelors,13, Prof-specialty,0,0,60, >50K
20, Private, HS-grad,9, Handlers-cleaners,0,0,48, <=50K
43, Self-emp-inc, Masters,14, Exec-managerial,5013,0,45, <=50K
45, Private, 7th-8th,4, Other-service,0,0,40, <=50K
29, Self-emp-not-inc, HS-grad,9, Craft-repair,0,0,35, <=50K
47, Private, Masters,14, Exec-managerial,0,0,42, <=50K
51, Private, HS-grad,9, Prof-specialty,0,0,40, <=50K
37, Private, Assoc-voc,11, Craft-repair,0,1977,40, >50K
27, Private, Doctorate,16, Prof-specialty,0,0,70, <=50K
29, Private, Bachelors,13, Exec-managerial,0,0,40, >50K
18, HS-grad, 12th,8,,0,0,25, <=50K
36, Self-emp-not-inc, Assoc-acdm,12, Sales,0,0,35, <=50K
58, Local-gov, Bachelors,13, Prof-specialty,0,0,40, <=50K
26, Self-emp-not-inc, Some-college,10, Craft-repair,0,0,45, <=50K
65, HS-grad, Some-college,10,,0,0,30, >50K
57, Private, HS-grad,9, Sales,0,0,40, >50K
59, Private, HS-grad,9, Craft-repair,0,0,40, <=50K
27, Private, HS-grad,9, Machine-op-inspct,0,0,40, <=50K
31, Self-emp-not-inc, Bachelors,13, Tech-support,0,0,40, <=50K
21, Private, Some-college,10, Sales,0,0,24, <=50K
29, Private, Some-college,10, Adm-clerical,0,0,60, <=50K
18, Private, 11th,7, Other-service,0,0,40, <=50K
52, Private, 10th,6, Craft-repair,0,1887,47, >50K
57, Self-emp-inc, Bachelors,13, Prof-specialty,0,0,80, <=50K
42, HS-grad, HS-grad,9,,0,0,40, <=50K
55, HS-grad, HS-grad,9,,0,0,40, <=50K
60, Private, 7th-8th,4, Transport-moving,0,0,48, >50K
31, Private, Bachelors,13, Prof-specialty,7688,0,40, >50K
23, Private, Bachelors,13, Adm-clerical,0,0,40, <=50K
27, Private, HS-grad,9, Sales,0,0,40, <=50K
23, HS-grad, Some-college,10,,0,0,25, <=50K
42, Self-emp-not-inc, Prof-school,15, Prof-specialty,0,1902,50, >50K
25, Private, Some-college,10, Tech-support,2174,0,40, <=50K
49, Private, Bachelors,13, Prof-specialty,0,0,45, <=50K
32, Private, Bachelors,13, Tech-support,0,0,40, <=50K
19, Private, Some-college,10, Adm-clerical,0,0,28, <=50K
60, Private, 7th-8th,4, Other-service,0,0,40, <=50K
42, Local-gov, 9th,5, Other-service,0,0,40, <=50K
35, Self-emp-not-inc, Assoc-acdm,12, Farming-fishing,0,0,40, <=50K
48, Private, HS-grad,9, Adm-clerical,0,0,37, <=50K
51, Private, Masters,14, Craft-repair,0,0,40, >50K
36, Local-gov, HS-grad,9, Exec-managerial,0,0,40, <=50K
17, Private, 10th,6, Other-service,0,0,21, <=50K
52, Private, Masters,14, Prof-specialty,6849,0,60, <=50K
24, Private, HS-grad,9, Handlers-cleaners,0,0,50, <=50K
26, Local-gov, Bachelors,13, Prof-specialty,1055,0,40, <=50K
27, Private, Bachelors,13, Other-service,0,0,20, <=50K
39, Private, HS-grad,9, Handlers-cleaners,0,0,60, <=50K
30, Private, HS-grad,9, Transport-moving,0,0,45, <=50K
50, Self-emp-not-inc, HS-grad,9, Exec-managerial,0,0,32, <=50K
52, Self-emp-inc, Bachelors,13, Sales,0,0,55, <=50K
46, Private, Prof-school,15, Prof-specialty,15024,0,45, >50K
23, Private, Bachelors,13, Sales,0,0,20, <=50K
45, Private, 11th,7, Other-service,0,0,20, <=50K
65, Private, 9th,5, Priv-house-serv,0,0,24, <=50K
29, Private, Assoc-voc,11, Transport-moving,0,0,55, <=50K
47, Private, 9th,5, Handlers-cleaners,0,0,40, <=50K
30, Private, HS-grad,9, Farming-fishing,0,0,60, <=50K
34, Private, HS-grad,9, Sales,0,0,45, >50K
38, Self-emp-not-inc, HS-grad,9, Sales,0,0,64, <=50K
33, Private, Some-college,10, Exec-managerial,0,0,40, >50K
49, Private, Bachelors,13, Sales,0,0,26, >50K
47, Self-emp-not-inc, Some-college,10, Other-service,0,0,40, <=50K
49, Local-gov, 10th,6, Other-service,0,0,40, <=50K
43, Private, Some-college,10, Craft-repair,15024,0,60, >50K
30, Private, Bachelors,13, Adm-clerical,0,0,40, >50K
58, Self-emp-not-inc, HS-grad,9, Craft-repair,0,0,60, <=50K
19, Private, HS-grad,9, Other-service,0,0,14, <=50K
21, Private, Bachelors,13, Handlers-cleaners,0,0,40, <=50K
33, Private, Bachelors,13, Exec-managerial,15024,0,60, >50K
47, Self-emp-inc, 5th-6th,3, Transport-moving,0,0,50, <=50K
52, Self-emp-not-inc, Doctorate,16, Prof-specialty,0,0,60, >50K
26, Private, HS-grad,9, Craft-repair,0,0,55, <=50K
21, Private, Some-college,10, Handlers-cleaners,0,0,40, <=50K
36, Private, Some-college,10, Sales,5178,0,50, >50K
31, Private, Some-college,10, Craft-repair,0,0,45, <=50K
50, Self-emp-inc, Doctorate,16, Prof-specialty,0,0,40, >50K
71, Private, HS-grad,9, Craft-repair,0,0,15, <=50K
58, HS-grad, HS-grad,9,,0,0,50, <=50K
30, State-gov, Bachelors,13, Tech-support,0,0,40, >50K
20, Private, Some-college,10, Other-service,0,0,20, <=50K
24, Private, HS-grad,9, Exec-managerial,4101,0,50, <=50K
35, Private, Doctorate,16, Prof-specialty,0,0,40, >50K
38, State-gov, Some-college,10, Exec-managerial,0,0,45, <=50K
27, Private, HS-grad,9, Machine-op-inspct,0,0,32, <=50K
29, State-gov, Some-college,10, Adm-clerical,0,0,40, <=50K
70, HS-grad, 9th,5,,1111,0,15, <=50K
34, Private, HS-grad,9, Craft-repair,0,0,45, <=50K
44, Private, 7th-8th,4, Craft-repair,0,0,35, <=50K
43, Private, HS-grad,9, Machine-op-inspct,0,0,40, >50K
44, Self-emp-not-inc, 12th,8, Handlers-cleaners,0,0,40, >50K
35, Private, Masters,14, Sales,0,0,60, <=50K
27, Private, Some-college,10, Prof-specialty,0,0,40, <=50K
43, Local-gov, Masters,14, Prof-specialty,0,0,38, <=50K
20, Private, Some-college,10, Sales,0,0,25, <=50K
42, Private, Assoc-acdm,12, Prof-specialty,8614,0,40, >50K
27, State-gov, Some-college,10, Transport-moving,3411,0,40, <=50K
42, Private, HS-grad,9, Craft-repair,0,0,40, >50K
20, HS-grad, 11th,7,,0,1762,40, <=50K
24, Private, 9th,5, Machine-op-inspct,0,1721,40, <=50K
48, Federal-gov, Some-college,10, Exec-managerial,0,0,40, <=50K
17, HS-grad, 11th,7,,0,0,20, <=50K
17, Self-emp-not-inc, 11th,7, Farming-fishing,0,0,10, <=50K
50, Self-emp-inc, HS-grad,9, Sales,0,0,50, >50K
22, Private, HS-grad,9, Sales,2597,0,40, <=50K
17, Private, 12th,8, Other-service,0,0,16, <=50K
32, Private, Some-college,10, Adm-clerical,0,0,40, <=50K
31, Private, HS-grad,9, Craft-repair,0,0,45, <=50K
58, Self-emp-not-inc, HS-grad,9, Exec-managerial,0,0,50, <=50K
29, Local-gov, HS-grad,9, Protective-serv,0,0,48, <=50K
37, Private, Assoc-voc,11, Craft-repair,0,0,40, >50K
34, Self-emp-not-inc, HS-grad,9, Craft-repair,0,0,40, >50K
23, Local-gov, Some-college,10, Exec-managerial,0,0,40, <=50K
18, State-gov, 11th,7, Adm-clerical,0,0,5, <=50K
34, Private, HS-grad,9, Exec-managerial,0,0,40, <=50K
66, HS-grad, 7th-8th,4,,0,0,4, <=50K
45, Local-gov, Bachelors,13, Prof-specialty,0,0,55, <=50K
41, Private, Masters,14, Exec-managerial,0,0,35, <=50K
26, Private, HS-grad,9, Other-service,0,0,30, <=50K
54, Local-gov, Some-college,10, Farming-fishing,0,0,40, <=50K
24, Private, Some-college,10, Machine-op-inspct,0,0,45, <=50K
42, Private, Some-college,10, Prof-specialty,0,0,50, <=50K
20, Private, Some-college,10, Prof-specialty,0,0,20, <=50K
23, State-gov, Bachelors,13, Tech-support,0,0,20, <=50K
25, HS-grad, Assoc-acdm,12,,0,0,45, <=50K
35, Private, Masters,14, Prof-specialty,0,0,60, >50K
31, Private, Masters,14, Tech-support,0,1902,40, >50K
30, Private, Bachelors,13, Prof-specialty,0,0,40, <=50K
19, Private, HS-grad,9, Sales,0,0,20, <=50K
36, Local-gov, Bachelors,13, Prof-specialty,0,0,50, <=50K
31, Private, Bachelors,13, Sales,0,1380,40, <=50K
21, Private, Some-college,10, Handlers-cleaners,0,0,30, <=50K
31, Self-emp-not-inc, Some-college,10, Craft-repair,0,0,40, <=50K
46, Private, Doctorate,16, Prof-specialty,25236,0,65, >50K
44, Private, Bachelors,13, Exec-managerial,0,0,50, >50K
40, Private, 12th,8, Other-service,0,0,40, <=50K
45, Private, Some-college,10, Sales,0,0,40, <=50K
60, Private, HS-grad,9, Craft-repair,0,0,35, <=50K
18, Private, 11th,7, Other-service,0,0,25, <=50K
36, Private, Some-college,10, Adm-clerical,0,0,40, <=50K
40, Private, Assoc-voc,11, Tech-support,4386,0,40, <=50K
36, Local-gov, Bachelors,13, Adm-clerical,0,0,35, <=50K
31, Private, HS-grad,9, Other-service,0,0,40, <=50K
33, Private, HS-grad,9, Machine-op-inspct,0,0,40, <=50K
19, State-gov, HS-grad,9, Tech-support,0,0,40, <=50K
34, Private, Bachelors,13, Exec-managerial,0,0,45, >50K
33, Private, HS-grad,9, Other-service,0,0,40, <=50K
41, Private, HS-grad,9, Craft-repair,0,2051,60, <=50K
29, Private, Bachelors,13, Prof-specialty,4650,0,40, <=50K
50, Local-gov, HS-grad,9, Exec-managerial,0,0,42, >50K
42, Private, Bachelors,13, Exec-managerial,7298,0,45, >50K
43, Private, Bachelors,13, Prof-specialty,0,0,40, >50K
44, Private, HS-grad,9, Sales,0,0,40, <=50K
65, Self-emp-not-inc, 11th,7, Exec-managerial,9386,0,59, >50K
23, Private, Some-college,10, Other-service,0,0,24, <=50K
55, Private, Some-college,10, Adm-clerical,0,0,40, <=50K
26, Private, Assoc-voc,11, Adm-clerical,0,2377,45, <=50K
25, Private, Assoc-voc,11, Other-service,0,0,15, <=50K
45, HS-grad, Some-college,10,,0,0,40, <=50K
35, Private, Some-college,10, Craft-repair,2407,0,40, <=50K
36, Private, Some-college,10, Sales,0,0,36, <=50K
43, State-gov, Bachelors,13, Prof-specialty,0,0,50, <=50K
56, Private, HS-grad,9, Other-service,594,0,20, <=50K
42, Private, Bachelors,13, Tech-support,0,0,40, >50K
19, Private, Some-college,10, Other-service,0,0,25, <=50K
55, Self-emp-not-inc, HS-grad,9, Transport-moving,0,0,72, <=50K
42, Private, Masters,14, Exec-managerial,14084,0,50, >50K
26, Private, Assoc-voc,11, Tech-support,0,0,40, <=50K
17, Private, 12th,8, Handlers-cleaners,0,0,20, <=50K
42, Local-gov, Bachelors,13, Prof-specialty,0,0,40, >50K
55, Private, HS-grad,9, Transport-moving,7688,0,40, >50K
29, Private, 11th,7, Craft-repair,0,0,40, <=50K
46, State-gov, Bachelors,13, Prof-specialty,0,0,37, <=50K
29, State-gov, Bachelors,13, Exec-managerial,7688,0,40, >50K
22, Private, Bachelors,13, Prof-specialty,0,0,20, <=50K
58, Self-emp-not-inc, 10th,6, Craft-repair,0,0,40, <=50K
23, Private, HS-grad,9, Transport-moving,0,0,50, <=50K
39, Private, HS-grad,9, Handlers-cleaners,0,0,40, <=50K
27, Private, Assoc-voc,11, Craft-repair,0,0,38, <=50K
54, Private, HS-grad,9, Transport-moving,0,0,40, >50K
33, Local-gov, Bachelors,13, Prof-specialty,0,0,45, <=50K
46, Federal-gov, HS-grad,9, Adm-clerical,0,0,40, >50K
37, Private, HS-grad,9, Farming-fishing,0,0,40, <=50K
36, Private, HS-grad,9, Other-service,0,0,18, <=50K
59, Local-gov, HS-grad,9, Adm-clerical,0,0,38, >50K
34, Local-gov, HS-grad,9, Protective-serv,0,0,40, <=50K
53, Self-emp-inc, Doctorate,16, Exec-managerial,0,0,70, >50K
51, Private, Bachelors,13, Sales,0,0,55, >50K
32, Private, 10th,6, Other-service,0,0,42, <=50K
31, State-gov, Some-college,10, Other-service,0,0,40, <=50K
22, Private, Some-college,10, Sales,0,0,30, <=50K
47, Self-emp-not-inc, Bachelors,13, Sales,0,0,50, <=50K
26, Private, Some-college,10, Farming-fishing,0,0,38, <=50K
37, Private, 5th-6th,3, Farming-fishing,0,0,32, <=50K
31, Private, HS-grad,9, Craft-repair,0,0,55, <=50K
37, Private, Assoc-voc,11, Tech-support,0,0,24, >50K
55, Private, HS-grad,9, Sales,0,0,38, <=50K
23, Local-gov, Assoc-voc,11, Tech-support,0,0,56, <=50K
34, Private, Masters,14, Prof-specialty,0,0,40, <=50K
43, Private, Bachelors,13, Sales,0,0,50, >50K
54, Private, Some-college,10, Tech-support,0,0,40, <=50K
43, State-gov, Some-college,10, Craft-repair,0,0,40, <=50K
28, Private, Assoc-voc,11, Machine-op-inspct,0,1669,42, <=50K
40, Private, Assoc-voc,11, Exec-managerial,0,0,50, >50K
41, Self-emp-not-inc, Some-college,10, Exec-managerial,0,0,60, <=50K
40, Private, Bachelors,13, Sales,0,0,55, >50K
42, Private, Some-college,10, Adm-clerical,0,0,38, <=50K
61, Self-emp-not-inc, HS-grad,9, Farming-fishing,0,2352,50, <=50K
18, Private, 12th,8, Machine-op-inspct,0,0,30, <=50K
59, HS-grad, HS-grad,9,,0,0,16, <=50K
21, HS-grad, HS-grad,9,,1055,0,40, <=50K
48, Private, Assoc-voc,11, Tech-support,0,0,50, >50K
41, Self-emp-inc, Bachelors,13, Tech-support,0,0,40, <=50K
18, HS-grad, Some-college,10,,0,0,33, <=50K
23, Private, HS-grad,9, Sales,2463,0,40, <=50K
60, Private, HS-grad,9, Transport-moving,0,0,60, >50K
22, Private, Some-college,10, Other-service,0,0,20, <=50K
61, Private, HS-grad,9, Machine-op-inspct,0,0,40, <=50K
25, Private, HS-grad,9, Machine-op-inspct,0,0,40, <=50K
46, Private, Masters,14, Tech-support,0,0,35, >50K
43, Private, Bachelors,13, Exec-managerial,0,1902,40, >50K
43, Private, Assoc-acdm,12, Craft-repair,0,0,40, <=50K
24, Private, HS-grad,9, Other-service,0,1721,30, <=50K
68, Self-emp-not-inc, 11th,7, Farming-fishing,0,0,20, <=50K
31, Private, HS-grad,9, Adm-clerical,0,0,38, <=50K
17, Private, 11th,7, Sales,0,0,20, <=50K
32, Private, HS-grad,9, Craft-repair,5178,0,48, >50K
50, HS-grad, Masters,14,,0,0,40, <=50K
33, Private, Bachelors,13, Prof-specialty,3103,0,47, >50K
64, Private, Bachelors,13, Prof-specialty,0,0,40, >50K
20, Private, HS-grad,9, Transport-moving,0,0,30, <=50K
30, Private, HS-grad,9, Other-service,0,0,36, <=50K
43, Private, Some-college,10, Exec-managerial,0,0,45, <=50K
22, Private, Some-college,10, Adm-clerical,0,0,40, <=50K
17, Private, 10th,6, Farming-fishing,0,0,20, <=50K
47, Self-emp-not-inc, HS-grad,9, Other-service,0,0,75, <=50K
41, Private, Assoc-voc,11, Prof-specialty,0,0,60, <=50K
56, Private, Some-college,10, Craft-repair,0,0,50, >50K
64, Private, HS-grad,9, Transport-moving,0,0,45, <=50K
47, Private, HS-grad,9, Transport-moving,0,0,50, >50K
48, Private, Assoc-voc,11, Adm-clerical,0,0,40, <=50K
31, Private, Masters,14, Prof-specialty,0,0,46, <=50K
29, Private, Assoc-voc,11, Tech-support,0,0,40, <=50K
30, Private, HS-grad,9, Adm-clerical,0,0,40, <=50K
32, Private, HS-grad,9, Exec-managerial,0,1672,60, <=50K
57, Private, HS-grad,9, Transport-moving,0,653,42, >50K
62, Private, HS-grad,9, Other-service,0,0,40, <=50K
39, Private, HS-grad,9, Machine-op-inspct,0,0,24, <=50K
43, Private, Some-college,10, Adm-clerical,0,0,25, <=50K
24, Self-emp-inc, Bachelors,13, Sales,0,0,40, <=50K
42, HS-grad, 11th,7,,0,0,15, <=50K
53, Private, Some-college,10, Adm-clerical,4386,0,40, >50K
26, Private, Some-college,10, Handlers-cleaners,0,0,40, <=50K
73, Self-emp-not-inc, HS-grad,9, Exec-managerial,0,0,40, <=50K
72, HS-grad, 11th,7,,0,0,24, <=50K
55, Private, HS-grad,9, Machine-op-inspct,0,0,40, <=50K
25, Private, HS-grad,9, Adm-clerical,0,0,40, <=50K
41, Private, Bachelors,13, Prof-specialty,0,0,50, >50K
24, Private, Bachelors,13, Exec-managerial,0,0,50, <=50K
63, Private, HS-grad,9, Farming-fishing,0,0,6, <=50K
35, Private, Some-college,10, Craft-repair,0,0,50, <=50K
51, Private, Some-college,10, Prof-specialty,0,0,40, >50K
62, Local-gov, Bachelors,13, Prof-specialty,0,0,48, <=50K
55, Private, HS-grad,9, Craft-repair,4386,0,40, >50K
43, Private, Some-college,10, Prof-specialty,0,0,40, <=50K
40, Local-gov, HS-grad,9, Other-service,0,0,50, <=50K
37, Private, Bachelors,13, Exec-managerial,0,0,45, >50K
39, Private, Bachelors,13, Craft-repair,0,0,40, <=50K
31, Private, HS-grad,9, Craft-repair,0,0,18, <=50K
61, Private, Masters,14, Prof-specialty,0,0,40, >50K
26, Private, Assoc-voc,11, Adm-clerical,0,0,55, <=50K
46, Self-emp-not-inc, HS-grad,9, Sales,0,0,50, <=50K
26, Private, Bachelors,13, Prof-specialty,0,0,40, <=50K
48, State-gov, Doctorate,16, Prof-specialty,0,0,50, >50K
